@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
2601,'2016/11/25 15:52:02:543',10,0,0,0,0,0,0,0,0,0,0,0,0,2.657776,0.075424,3.531319,0,0,?,?,?,?
2602,'2016/11/25 15:52:02:577',10,0,0,0,0,0,0,0,0,0,0,0,0,0.729736,0.787857,2.636383,0,0,?,?,?,?
2603,'2016/11/25 15:52:02:609',10,0,0,0,0,0,0,0,0,0,0,0,0,1.317566,0.995728,1.672642,0,0,?,?,?,?
2604,'2016/11/25 15:52:02:643',10,0,0,0,0,0,0,0,0,0,0,0,0,4.467407,1.217819,1.724747,0,0,?,?,?,?
2605,'2016/11/25 15:52:02:677',10,0,0,0,0,0,0,0,0,0,0,0,0,7.401123,0.39502,1.173676,0,0,?,?,?,?
2606,'2016/11/25 15:52:02:710',10,0,0,0,0,0,0,0,0,0,0,0,0,11.338989,0.121277,0.527138,0,0,?,?,?,?
2607,'2016/11/25 15:52:02:742',10,0,0,0,0,0,0,0,0,0,0,0,0,16.936188,0.087646,0.205925,0,0,?,?,?,?
2608,'2016/11/25 15:52:02:776',10,0,0,0,0,0,0,0,0,0,0,0,0,21.070496,0.286606,0.001907,0,0,?,?,?,?
2609,'2016/11/25 15:52:02:810',10,0,0,0,0,0,0,0,0,0,0,0,0,22.815247,0.325089,0.419189,0,0,?,?,?,?
2610,'2016/11/25 15:52:02:842',10,0,0,0,0,0,0,0,0,0,0,0,0,15.906525,0.138397,0.764717,0,0,?,?,?,?
2611,'2016/11/25 15:52:02:875',10,0,0,0,0,0,0,0,0,0,0,0,0,21.611542,0.482986,0.896233,0,0,?,?,?,?
2612,'2016/11/25 15:52:02:911',10,0,0,0,0,0,0,0,0,0,0,0,0,21.002411,0.734238,0.983841,0,0,?,?,?,?
2613,'2016/11/25 15:52:02:942',10,0,0,0,0,0,0,0,0,0,0,0,0,17.758698,1.618271,1.376869,0,0,?,?,?,?
2614,'2016/11/25 15:52:02:976',10,0,0,0,0,0,0,0,0,0,0,0,0,13.427429,1.553101,1.868496,0,0,?,?,?,?
2615,'2016/11/25 15:52:03:010',10,0,0,0,0,0,0,0,0,0,0,0,0,8.812134,1.207214,2.243565,0,0,?,?,?,?
2616,'2016/11/25 15:52:03:042',10,0,0,0,0,0,0,0,0,0,0,0,0,1.459076,0.25177,0.622684,0,0,?,?,?,?
2617,'2016/11/25 15:52:03:077',10,0,0,0,0,0,0,0,0,0,0,0,0,2.984497,0.342972,4.49419,0,0,?,?,?,?
2618,'2016/11/25 15:52:03:110',10,0,0,0,0,0,0,0,0,0,0,0,0,3.175171,0.616394,2.982616,0,0,?,?,?,?
2619,'2016/11/25 15:52:03:143',10,0,0,0,0,0,0,0,0,0,0,0,0,6.855957,0.577438,3.506012,0,0,?,?,?,?
2620,'2016/11/25 15:52:03:176',10,0,0,0,0,0,0,0,0,0,0,0,0,11.808868,0.843735,4.044178,0,0,?,?,?,?
2621,'2016/11/25 15:52:03:210',10,0,0,0,0,0,0,0,0,0,0,0,0,16.12619,1.784302,3.609077,0,0,?,?,?,?
2622,'2016/11/25 15:52:03:243',10,0,0,0,0,0,0,0,0,0,0,0,0,17.224365,0.139511,3.423721,0,0,?,?,?,?
2623,'2016/11/25 15:52:03:277',10,0,0,0,0,0,0,0,0,0,0,0,0,14.936127,0.278336,1.865772,0,0,?,?,?,?
2624,'2016/11/25 15:52:03:311',10,0,0,0,0,0,0,0,0,0,0,0,0,13.308807,0.125214,1.039986,0,0,?,?,?,?
2625,'2016/11/25 15:52:03:343',10,0,0,0,0,0,0,0,0,0,0,0,0,18.561554,1.740875,0.179256,0,0,?,?,?,?
2626,'2016/11/25 15:52:03:377',10,0,0,0,0,0,0,0,0,0,0,0,0,26.273651,1.287552,0.361343,0,0,?,?,?,?
2627,'2016/11/25 15:52:03:411',10,0,0,0,0,0,0,0,0,0,0,0,0,31.374023,0.924332,0.165489,0,0,?,?,?,?
2628,'2016/11/25 15:52:03:443',10,0,0,0,0,0,0,0,0,0,0,0,0,34.832947,0.889847,0.58403,0,0,?,?,?,?
2629,'2016/11/25 15:52:03:477',10,0,0,0,0,0,0,0,0,0,0,0,0,29.337891,0.065094,1.617416,0,0,?,?,?,?
2630,'2016/11/25 15:52:03:510',10,0,0,0,0,0,0,0,0,0,0,0,0,33.842712,0.157318,2.578411,0.126399,0,?,?,?,?
2631,'2016/11/25 15:52:03:543',10,0,0,0,0,0,0,0,0,0,0,0,0,24.187683,0.566147,2.701153,0.083521,0,?,?,?,?
2632,'2016/11/25 15:52:03:576',10,0,0,0,0,0,0,0,0,0,0,0,0,19.682678,0.162018,2.568153,0,0,?,?,?,?
2633,'2016/11/25 15:52:03:611',10,0,0,0,0,0,0,0,0,0,0,0,0,15.569031,0.337234,2.958221,0,0,?,?,?,?
2634,'2016/11/25 15:52:03:642',10,0,0,0,0,0,0,0,0,0,0,0,0,9.999573,0.823669,3.572842,0,0,?,?,?,?
2635,'2016/11/25 15:52:03:676',10,0,0,0,0,0,0,0,0,0,0,0,0,3.711914,1.522095,3.12294,0,0,?,?,?,?
2636,'2016/11/25 15:52:03:710',10,0,0,0,0,0,0,0,0,0,0,0,0,2.035217,0.02037,2.153553,0,0,?,?,?,?
2637,'2016/11/25 15:52:03:743',10,0,0,0,0,0,0,0,0,0,0,0,0,3.19635,1.967392,2.927269,0,0,?,?,?,?
2638,'2016/11/25 15:52:03:776',10,0,0,0,0,0,0,0,0,0,0,0,0,2.532715,1.089615,2.845528,0,0,?,?,?,?
2639,'2016/11/25 15:52:03:810',10,0,0,0,0,0,0,0,0,0,0,0,0,5.983032,2.203125,1.977074,0,0,?,?,?,?
2640,'2016/11/25 15:52:03:843',10,0,0,0,0,0,0,0,0,0,0,0,0,12.111023,1.807922,1.891193,0,0,?,?,?,?
2641,'2016/11/25 15:52:03:876',10,0,0,0,0,0,0,0,0,0,0,0,0,12.733582,2.508331,1.170918,0,0,?,?,?,?
2642,'2016/11/25 15:52:03:910',10,0,0,0,0,0,0,0,0,0,0,0,0,12.673523,2.022278,0.689774,0,0,?,?,?,?
2643,'2016/11/25 15:52:03:943',10,0,0,0,0,0,0,0,0,0,0,0,0,20.451965,3.108246,0.614243,0,0,?,?,?,?
2644,'2016/11/25 15:52:03:976',10,0,0,0,0,0,0,0,0,0,0,0,0,22.606628,2.660431,0.012024,0,0,?,?,?,?
2645,'2016/11/25 15:52:04:011',10,0,0,0,0,0,0,0,0,0,0,0,0,25.704529,1.313843,0.338608,0,0,?,?,?,?
2646,'2016/11/25 15:52:04:043',10,0,0,0,0,0,0,0,0,0,0,0,0,24.47937,0.708435,0.846039,0,0,?,?,?,?
2647,'2016/11/25 15:52:04:076',10,0,0,0,0,0,0,0,0,0,0,0,0,20.806335,0.018845,1.133553,0,0,?,?,?,?
2648,'2016/11/25 15:52:04:110',10,0,0,0,0,0,0,0,0,0,0,0,0,13.277893,0.394241,1.512836,0,0,?,?,?,?
2649,'2016/11/25 15:52:04:143',10,0,0,0,0,0,0,0,0,0,0,0,0,2.246094,0.276459,0.433037,0,0,?,?,?,?
2650,'2016/11/25 15:52:04:176',10,0,0,0,0,0,0,0,0,0,0,0,0,5.105682,1.818207,3.452435,0,0,?,?,?,?
2651,'2016/11/25 15:52:04:210',10,0,0,0,0,0,0,0,0,0,0,0,0,2.640167,1.315491,3.368916,0,0,?,?,?,?
2652,'2016/11/25 15:52:04:243',10,0,0,0,0,0,0,0,0,0,0,0,0,1.181244,2.583099,4.011478,0,0,?,?,?,?
2653,'2016/11/25 15:52:04:276',10,0,0,0,0,0,0,0,0,0,0,0,0,3.036346,3.190796,4.576557,0,0,?,?,?,?
2654,'2016/11/25 15:52:04:310',10,0,0,0,0,0,0,0,0,0,0,0,0,3.079681,3.368652,4.546707,0,0,?,?,?,?
2655,'2016/11/25 15:52:04:343',10,0,0,0,0,0,0,0,0,0,0,0,0,4.495758,3.109314,2.951595,0,0,?,?,?,?
2656,'2016/11/25 15:52:04:376',10,0,0,0,0,0,0,0,0,0,0,0,0,3.025604,2.412903,3.770069,0,0,?,?,?,?
2657,'2016/11/25 15:52:04:411',10,0,0,0,0,0,0,0,0,0,0,0,0,1.196564,1.523453,1.813324,0,0,?,?,?,?
2658,'2016/11/25 15:52:04:443',10,0,0,0,0,0,0,0,0,0,0,0,0,0.510345,2.129562,1.329922,0,0,?,?,?,?
2659,'2016/11/25 15:52:04:476',10,0,0,0,0,0,0,0,0,0,0,0,0,0.720337,1.440186,0.927624,0,0,?,?,?,?
2660,'2016/11/25 15:52:04:510',10,0,0,0,0,0,0,0,0,0,0,0,0,2.041107,0.141815,0.591429,0,0,?,?,?,?
2661,'2016/11/25 15:52:04:542',10,0,0,0,0,0,0,0,0,0,0,0,0,2.549469,1.073883,0.323309,0,0,?,?,?,?
2662,'2016/11/25 15:52:04:576',10,0,0,0,0,0,0,0,0,0,0,0,0,7.197357,1.054367,1.432867,0,0,?,?,?,?
2663,'2016/11/25 15:52:04:611',10,0,0,0,0,0,0,0,0,0,0,0,0,10.351318,1.048996,2.599226,0.095971,0,?,?,?,?
2664,'2016/11/25 15:52:04:642',10,0,0,0,0,0,0,0,0,0,0,0,0,12.533691,0.572601,4.527351,0.023587,0,?,?,?,?
2665,'2016/11/25 15:52:04:676',10,0,0,0,0,0,0,0,0,0,0,0,0,12.811768,0.71196,3.717529,0,0,?,?,?,?
2666,'2016/11/25 15:52:04:709',10,0,0,0,0,0,0,0,0,0,0,0,0,13.64447,0.598862,4.027195,0,0,?,?,?,?
2667,'2016/11/25 15:52:04:742',10,0,0,0,0,0,0,0,0,0,0,0,0,5.972351,1.228027,3.575024,0,0,?,?,?,?
2668,'2016/11/25 15:52:04:776',10,0,0,0,0,0,0,0,0,0,0,0,0,2.720093,2.040649,5.210312,0,0,?,?,?,?
2669,'2016/11/25 15:52:04:810',10,0,0,0,0,0,0,0,0,0,0,0,0,1.967346,0.666382,4.020618,0,0,?,?,?,?
2670,'2016/11/25 15:52:04:843',10,0,0,0,0,0,0,0,0,0,0,0,0,2.747375,0.447571,3.225128,0,0,?,?,?,?
2671,'2016/11/25 15:52:04:877',10,0,0,0,0,0,0,0,0,0,0,0,0,1.370544,0.327728,2.592743,0,0,?,?,?,?
2672,'2016/11/25 15:52:04:909',10,0,0,0,0,0,0,0,0,0,0,0,0,3.106262,1.694336,2.215736,0,0,?,?,?,?
2673,'2016/11/25 15:52:04:942',10,0,0,0,0,0,0,0,0,0,0,0,0,5.597534,1.614334,1.456741,0,0,?,?,?,?
2674,'2016/11/25 15:52:04:976',10,0,0,0,0,0,0,0,0,0,0,0,0,7.758789,1.011459,0.701157,0,0,?,?,?,?
2675,'2016/11/25 15:52:05:010',10,0,0,0,0,0,0,0,0,0,0,0,0,15.922363,1.122269,0.611687,0,0,?,?,?,?
2676,'2016/11/25 15:52:05:042',10,0,0,0,0,0,0,0,0,0,0,0,0,20.746063,1.294449,0.187157,0,0,?,?,?,?
2677,'2016/11/25 15:52:05:076',10,0,0,0,0,0,0,0,0,0,0,0,0,24.448242,0.556076,0.433289,0,0,?,?,?,?
2678,'2016/11/25 15:52:05:110',10,0,0,0,0,0,0,0,0,0,0,0,0,24.354736,0.296097,1.243164,0,0,?,?,?,?
2679,'2016/11/25 15:52:05:143',10,0,0,0,0,0,0,0,0,0,0,0,0,24.277802,0.314926,1.418556,0,0,?,?,?,?
2680,'2016/11/25 15:52:05:177',10,0,0,0,0,0,0,0,0,0,0,0,0,21.937561,0.696014,1.788658,0,0,?,?,?,?
2681,'2016/11/25 15:52:05:210',10,0,0,0,0,0,0,0,0,0,0,0,0,13.865662,1.247101,1.580078,0,0,?,?,?,?
2682,'2016/11/25 15:52:05:242',10,0,0,0,0,0,0,0,0,0,0,0,0,8.061096,0.742004,1.150795,0,0,?,?,?,?
2683,'2016/11/25 15:52:05:276',10,0,0,0,0,0,0,0,0,0,0,0,0,18.633392,2.601212,3.810104,0,0,?,?,?,?
2684,'2016/11/25 15:52:05:310',10,0,0,0,0,0,0,0,0,0,0,0,0,9.306793,2.371063,2.703045,0,0,?,?,?,?
2685,'2016/11/25 15:52:05:343',10,0,0,0,0,0,0,0,0,0,0,0,0,5.666687,3.238983,2.883911,0,0,?,?,?,?
2686,'2016/11/25 15:52:05:377',10,0,0,0,0,0,0,0,0,0,0,0,0,2.210815,2.858932,2.898029,0,0,?,?,?,?
2687,'2016/11/25 15:52:05:410',10,0,0,0,0,0,0,0,0,0,0,0,0,0.546021,1.319092,1.7659,0,0,?,?,?,?
2688,'2016/11/25 15:52:05:443',10,0,0,0,0,0,0,0,0,0,0,0,0,4.186188,2.284012,2.657703,0,0,?,?,?,?
2689,'2016/11/25 15:52:05:477',10,0,0,0,0,0,0,0,0,0,0,0,0,12.998657,1.893753,3.073158,0,0,?,?,?,?
2690,'2016/11/25 15:52:05:511',10,0,0,0,0,0,0,0,0,0,0,0,0,24.155792,1.104813,4.195423,0,0,?,?,?,?
2691,'2016/11/25 15:52:05:543',10,0,0,0,0,0,0,0,0,0,0,0,0,16.774139,0.427124,3.071278,0,0,?,?,?,?
2692,'2016/11/25 15:52:05:576',10,0,0,0,0,0,0,0,0,0,0,0,0,19.801758,0.462936,1.385056,0,0,?,?,?,?
2693,'2016/11/25 15:52:05:610',10,0,0,0,0,0,0,0,0,0,0,0,0,24.088135,0.586365,0.231083,0,0,?,?,?,?
2694,'2016/11/25 15:52:05:643',10,0,0,0,0,0,0,0,0,0,0,0,0,15.499573,0.513168,0.115505,0,0,?,?,?,?
2695,'2016/11/25 15:52:05:678',10,0,0,0,0,0,0,0,0,0,0,0,0,26.72168,2.867004,0.113903,0,0,?,?,?,?
2696,'2016/11/25 15:52:05:710',10,0,0,0,0,0,0,0,0,0,0,0,0,31.940155,0.408295,0.59795,0,0,?,?,?,?
2697,'2016/11/25 15:52:05:743',10,0,0,0,0,0,0,0,0,0,0,0,0,27.577332,2.129028,1.469177,0,0,?,?,?,?
2698,'2016/11/25 15:52:05:776',10,0,0,0,0,0,0,0,0,0,0,0,0,32.776489,1.886322,3.166264,0.00772,0,?,?,?,?
2699,'2016/11/25 15:52:05:810',10,0,0,0,0,0,0,0,0,0,0,0,0,22.930969,2.585541,1.972794,0.108173,0,?,?,?,?
2700,'2016/11/25 15:52:05:843',10,0,0,0,0,0,0,0,0,0,0,0,0,15.069153,1.595612,1.712654,0,0,?,?,?,?
2701,'2016/11/25 15:52:05:876',10,0,0,0,0,0,0,0,0,0,0,0,0,12.341858,1.133698,3.362049,0,0,?,?,?,?
2702,'2016/11/25 15:52:05:910',10,0,0,0,0,0,0,0,0,0,0,0,0,7.499573,1.319305,3.643742,0,0,?,?,?,?
2703,'2016/11/25 15:52:05:943',10,0,0,0,0,0,0,0,0,0,0,0,0,2.434082,0.167908,3.225697,0,0,?,?,?,?
2704,'2016/11/25 15:52:05:978',10,0,0,0,0,0,0,0,0,0,0,0,0,1.072205,0.91597,3.209335,0,0,?,?,?,?
2705,'2016/11/25 15:52:06:011',10,0,0,0,0,0,0,0,0,0,0,0,0,3.286133,0.971481,3.280899,0,0,?,?,?,?
2706,'2016/11/25 15:52:06:043',10,0,0,0,0,0,0,0,0,0,0,0,0,6.02063,0.331436,2.091412,0,0,?,?,?,?
2707,'2016/11/25 15:52:06:076',10,0,0,0,0,0,0,0,0,0,0,0,0,8.321716,0.93898,2.320328,0,0,?,?,?,?
2708,'2016/11/25 15:52:06:110',10,0,0,0,0,0,0,0,0,0,0,0,0,10.536621,1.250488,1.635475,0,0,?,?,?,?
2709,'2016/11/25 15:52:06:143',10,0,0,0,0,0,0,0,0,0,0,0,0,14.027161,1.828354,1.115868,0,0,?,?,?,?
2710,'2016/11/25 15:52:06:176',10,0,0,0,0,0,0,0,0,0,0,0,0,18.464294,2.209579,1.007217,0,0,?,?,?,?
2711,'2016/11/25 15:52:06:210',10,0,0,0,0,0,0,0,0,0,0,0,0,22.388916,0.929352,0.401321,0,0,?,?,?,?
2712,'2016/11/25 15:52:06:243',10,0,0,0,0,0,0,0,0,0,0,0,0,18.181213,0.022018,0.014595,0,0,?,?,?,?
2713,'2016/11/25 15:52:06:276',10,0,0,0,0,0,0,0,0,0,0,0,0,23.651001,0.436905,0.077644,0,0,?,?,?,?
2714,'2016/11/25 15:52:06:310',10,0,0,0,0,0,0,0,0,0,0,0,0,24.178284,0.674866,0.601303,0,0,?,?,?,?
2715,'2016/11/25 15:52:06:343',10,0,0,0,0,0,0,0,0,0,0,0,0,12.166382,0.60643,0.365128,0,0,?,?,?,?
2716,'2016/11/25 15:52:06:377',10,0,0,0,0,0,0,0,0,0,0,0,0,33.878967,1.936417,1.791901,0,0,?,?,?,?
2717,'2016/11/25 15:52:06:410',10,0,0,0,0,0,0,0,0,0,0,0,0,18.438019,2.153198,2.013927,0,0,?,?,?,?
2718,'2016/11/25 15:52:06:443',10,0,0,0,0,0,0,0,0,0,0,0,0,16.602692,1.270859,2.366402,0,0,?,?,?,?
2719,'2016/11/25 15:52:06:477',10,0,0,0,0,0,0,0,0,0,0,0,0,10.608887,0.967606,2.010921,0,0,?,?,?,?
2720,'2016/11/25 15:52:06:510',10,0,0,0,0,0,0,0,0,0,0,0,0,11.346497,1.010239,3.068298,0,0,?,?,?,?
2721,'2016/11/25 15:52:06:543',10,0,0,0,0,0,0,0,0,0,0,0,0,6.243011,1.34906,3.353363,0,0,?,?,?,?
2722,'2016/11/25 15:52:06:578',10,0,0,0,0,0,0,0,0,0,0,0,0,2.407806,1.823853,3.083027,0,0,?,?,?,?
2723,'2016/11/25 15:52:06:610',10,0,0,0,0,0,0,0,0,0,0,0,0,4.18634,1.718948,2.772617,0,0,?,?,?,?
2724,'2016/11/25 15:52:06:643',10,0,0,0,0,0,0,0,0,0,0,0,0,8.839569,1.093597,2.535618,0,0,?,?,?,?
2725,'2016/11/25 15:52:06:676',10,0,0,0,0,0,0,0,0,0,0,0,0,10.972229,0.040161,2.236263,0,0,?,?,?,?
2726,'2016/11/25 15:52:06:710',10,0,0,0,0,0,0,0,0,0,0,0,0,15.555603,0.274292,3.076622,0,0,?,?,?,?
2727,'2016/11/25 15:52:06:742',10,0,0,0,0,0,0,0,0,0,0,0,0,13.541748,0.184372,2.491497,0,0,?,?,?,?
2728,'2016/11/25 15:52:06:776',10,0,0,0,0,0,0,0,0,0,0,0,0,15.536926,0.626831,1.953701,0,0,?,?,?,?
2729,'2016/11/25 15:52:06:811',10,0,0,0,0,0,0,0,0,0,0,0,0,9.307892,0.244247,0.687202,0,0,?,?,?,?
2730,'2016/11/25 15:52:06:843',10,0,0,0,0,0,0,0,0,0,0,0,0,10.812592,0.344818,0.108601,0,0,?,?,?,?
2731,'2016/11/25 15:52:06:875',10,0,0,0,0,0,0,0,0,0,0,0,0,14.741913,0.246964,0.393196,0,0,?,?,?,?
2732,'2016/11/25 15:52:06:910',10,0,0,0,0,0,0,0,0,0,0,0,0,27.531067,0.235001,0.065517,0,0,?,?,?,?
2733,'2016/11/25 15:52:06:943',10,0,0,0,0,0,0,0,0,0,0,0,0,24.739929,0.469894,0.808147,0.003499,0,?,?,?,?
2734,'2016/11/25 15:52:06:976',10,0,0,0,0,0,0,0,0,0,0,0,0,18.626648,0.287155,1.583626,0.073277,0,?,?,?,?
2735,'2016/11/25 15:52:07:009',10,0,0,0,0,0,0,0,0,0,0,0,0,17.557495,0.766754,1.364964,0.027198,0,?,?,?,?
2736,'2016/11/25 15:52:07:043',10,0,0,0,0,0,0,0,0,0,0,0,0,15.76416,0.826385,1.533863,0.026056,0,?,?,?,?
2737,'2016/11/25 15:52:07:076',10,0,0,0,0,0,0,0,0,0,0,0,0,9.240601,0.611771,1.064571,0,0,?,?,?,?
2738,'2016/11/25 15:52:07:109',10,0,0,0,0,0,0,0,0,0,0,0,0,7.805664,0.773849,1.459473,0,0,?,?,?,?
2739,'2016/11/25 15:52:07:143',10,0,0,0,0,0,0,0,0,0,0,0,0,1.998169,0.499344,1.789352,0,0,?,?,?,?
2740,'2016/11/25 15:52:11:910',11,0,0,0,0,0,0,0,0,0,0,0,0,3.753265,0.364014,0.414223,1,0.561216,?,?,?,?
2741,'2016/11/25 15:52:11:943',11,0,0,0,0,0,0,0,0,0,0,0,0,5.952698,0.079224,0.885448,1,0.555949,?,?,?,?
2742,'2016/11/25 15:52:11:977',11,0,0,0,0,0,0,0,0,0,0,0,0,7.200073,0.197571,1.525791,1,0.579468,?,?,?,?
2743,'2016/11/25 15:52:12:011',11,0,0,0,0,0,0,0,0,0,0,0,0,7.087524,0.223206,2.60582,1,0.589078,?,?,?,?
2744,'2016/11/25 15:52:12:044',11,0,0,0,0,0,0,0,0,0,0,0,0,7.69162,0.90799,2.563168,1,0.521316,?,?,?,?
2745,'2016/11/25 15:52:12:077',11,0,0,0,0,0,0,0,0,0,0,0,0,13.368317,1.812683,3.825932,1,0.487033,?,?,?,?
2746,'2016/11/25 15:52:12:110',11,0,0,0,0,0,0,0,0,0,0,0,0,10.577637,1.180603,3.89249,1,0.476322,?,?,?,?
2747,'2016/11/25 15:52:12:143',11,0,0,0,0,0,0,0,0,0,0,0,0,8.71698,0.733246,3.997078,1,0.468874,?,?,?,?
2748,'2016/11/25 15:52:12:176',11,0,0,0,0,0,0,0,0,0,0,0,0,3.957886,0.163361,3.010208,1,0.444704,?,?,?,?
2749,'2016/11/25 15:52:12:211',11,0,0,0,0,0,0,0,0,0,0,0,0,1.964172,0.948669,1.990608,1,0.388563,?,?,?,?
2750,'2016/11/25 15:52:12:244',11,0,0,0,0,0,0,0,0,0,0,0,0,7.000916,0.558258,1.450478,1,0.363142,?,?,?,?
2751,'2016/11/25 15:52:12:277',11,0,0,0,0,0,0,0,0,0,0,0,0,12.778259,0.566315,1.300926,1,0.356407,?,?,?,?
2752,'2016/11/25 15:52:12:310',11,0,0,0,0,0,0,0,0,0,0,0,0,16.896179,1.221191,0.714981,1,0.388815,?,?,?,?
2753,'2016/11/25 15:52:12:343',11,0,0,0,0,0,0,0,0,0,0,0,0,17.913574,1.922516,0.777313,1,0.415599,?,?,?,?
2754,'2016/11/25 15:52:12:377',11,0,0,0,0,0,0,0,0,0,0,0,0,19.179596,0.841675,0.051315,1,0.392231,?,?,?,?
2755,'2016/11/25 15:52:12:410',11,0,0,0,0,0,0,0,0,0,0,0,0,20.601227,0.712601,0.306313,1,0.427693,?,?,?,?
2756,'2016/11/25 15:52:12:443',11,0,0,0,0,0,0,0,0,0,0,0,0,16.242249,0.145981,0.415428,1,0.437107,?,?,?,?
2757,'2016/11/25 15:52:12:477',11,0,0,0,0,0,0,0,0,0,0,0,0,19.740997,0.91037,1.416702,1,0.415914,?,?,?,?
2758,'2016/11/25 15:52:12:510',11,0,0,0,0,0,0,0,0,0,0,0,0,14.087738,1.167587,1.715065,1,0.370005,?,?,?,?
2759,'2016/11/25 15:52:12:543',11,0,0,0,0,0,0,0,0,0,0,0,0,7.483643,1.325409,2.162094,1,0.333891,?,?,?,?
2760,'2016/11/25 15:52:12:576',11,0,0,0,0,0,0,0,0,0,0,0,0,3.275452,0.832932,2.630013,1,0.339966,?,?,?,?
2761,'2016/11/25 15:52:12:611',11,0,0,0,0,0,0,0,0,0,0,0,0,1.555084,0.981613,3.135315,1,0.403724,?,?,?,?
2762,'2016/11/25 15:52:12:643',11,0,0,0,0,0,0,0,0,0,0,0,0,1.183441,0.529373,2.505016,1,0.421725,?,?,?,?
2763,'2016/11/25 15:52:12:677',11,0,0,0,0,0,0,0,0,0,0,0,0,4.595306,1.097382,3.393406,1,0.389489,?,?,?,?
2764,'2016/11/25 15:52:12:710',11,0,0,0,0,0,0,0,0,0,0,0,0,8.534851,1.036926,3.10677,1,0.382012,?,?,?,?
2765,'2016/11/25 15:52:12:743',11,0,0,0,0,0,0,0,0,0,0,0,0,14.198181,0.564301,2.701496,1,0.408969,?,?,?,?
2766,'2016/11/25 15:52:12:781',11,0,0,0,0,0,0,0,0,0,0,0,0,17.821106,0.971893,2.303825,1,0.389754,?,?,?,?
2767,'2016/11/25 15:52:12:811',11,0,0,0,0,0,0,0,0,0,0,0,0,19.979492,0.530121,1.756824,1,0.419288,?,?,?,?
2768,'2016/11/25 15:52:12:843',11,0,0,0,0,0,0,0,0,0,0,0,0,21.025757,0.960144,1.470661,1,0.39924,?,?,?,?
2769,'2016/11/25 15:52:12:878',11,0,0,0,0,0,0,0,0,0,0,0,0,14.772461,0.808014,0.678772,1,0.388127,?,?,?,?
2770,'2016/11/25 15:52:12:911',11,0,0,0,0,0,0,0,0,0,0,0,0,19.035248,1.02124,0.580956,1,0.377427,?,?,?,?
2771,'2016/11/25 15:52:12:943',11,0,0,0,0,0,0,0,0,0,0,0,0,15.941772,0.97374,0.373547,1,0.373689,?,?,?,?
2772,'2016/11/25 15:52:12:977',11,0,0,0,0,0,0,0,0,0,0,0,0,32.103943,2.451233,0.645008,1,0.376952,?,?,?,?
2773,'2016/11/25 15:52:13:010',11,0,0,0,0,0,0,0,0,0,0,0,0,25.250366,0.431595,0.1203,1,0.381228,?,?,?,?
2774,'2016/11/25 15:52:13:044',11,0,0,0,0,0,0,0,0,0,0,0,0,24.403076,1.061249,0.940918,1,0.438097,?,?,?,?
2775,'2016/11/25 15:52:13:077',11,0,0,0,0,0,0,0,0,0,0,0,0,22.862366,1.222794,1.556969,1,0.500267,?,?,?,?
2776,'2016/11/25 15:52:13:110',11,0,0,0,0,0,0,0,0,0,0,0,0,15.836609,1.33519,1.421997,1,0.538198,?,?,?,?
2777,'2016/11/25 15:52:13:143',11,0,0,0,0,0,0,0,0,0,0,0,0,16.524536,1.690704,2.143562,1,0.498721,?,?,?,?
2778,'2016/11/25 15:52:13:178',11,0,0,0,0,0,0,0,0,0,0,0,0,12.135193,1.473495,2.318722,1,0.517997,?,?,?,?
2779,'2016/11/25 15:52:13:210',11,0,0,0,0,0,0,0,0,0,0,0,0,7.874146,2.085938,2.36002,1,0.549285,?,?,?,?
2780,'2016/11/25 15:52:13:244',11,0,0,0,0,0,0,0,0,0,0,0,0,8.791748,3.163895,2.584732,1,0.515939,?,?,?,?
2781,'2016/11/25 15:52:13:277',11,0,0,0,0,0,0,0,0,0,0,0,0,5.295532,2.140106,2.338326,1,0.513226,?,?,?,?
2782,'2016/11/25 15:52:13:310',11,0,0,0,0,0,0,0,0,0,0,0,0,1.46936,0.757996,1.622368,1,0.504046,?,?,?,?
2783,'2016/11/25 15:52:13:343',11,0,0,0,0,0,0,0,0,0,0,0,0,1.497559,0.237854,1.492893,1,0.514202,?,?,?,?
2784,'2016/11/25 15:52:13:377',11,0,0,0,0,0,0,0,0,0,0,0,0,5.41925,0.138031,0.997677,1,0.488737,?,?,?,?
2785,'2016/11/25 15:52:13:410',11,0,0,0,0,0,0,0,0,0,0,0,0,11.057434,0.289139,0.29705,1,0.462386,?,?,?,?
2786,'2016/11/25 15:52:13:444',11,0,0,0,0,0,0,0,0,0,0,0,0,12.886841,0.502762,1.471573,1,0.48296,?,?,?,?
2787,'2016/11/25 15:52:13:478',11,0,0,0,0,0,0,0,0,0,0,0,0,13.940308,1.875824,2.238686,1,0.494468,?,?,?,?
