@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
469,'2016/11/25 15:22:13:908',2,80.400002,0.085827,0.113123,0.141207,0.093176,0.061417,0.022047,0.031759,0.037795,0.249512,0.96875,0.12207,0,0,0,0,0,?,?,?,1
470,'2016/11/25 15:22:13:941',2,80.400002,0.088189,0.115486,0.132283,0.092651,0.061155,0.021785,0.030971,0.035696,0.244629,0.943359,0.119141,0,0,0,0,0,?,?,?,1
471,'2016/11/25 15:22:13:974',2,80.400002,0.088189,0.117848,0.130709,0.092126,0.062205,0.02231,0.028346,0.033858,0.239258,0.940918,0.122559,0,0,0,0,0,?,?,?,1
472,'2016/11/25 15:22:14:008',2,80.400002,0.090026,0.11601,0.12021,0.092126,0.064042,0.02336,0.029134,0.035958,0.250977,0.978027,0.119141,0,0,0,0,0,?,?,?,1
473,'2016/11/25 15:22:14:041',2,80.400002,0.089764,0.109186,0.122835,0.090814,0.06273,0.023097,0.033858,0.034646,0.239746,0.949219,0.122559,0,0,0,0,0,?,?,?,1
474,'2016/11/25 15:22:14:074',2,80.400002,0.086089,0.111811,0.119948,0.091601,0.063517,0.022835,0.032283,0.033858,0.240723,0.969238,0.121582,0,0,0,0,0,?,?,?,1
475,'2016/11/25 15:22:14:107',2,80.400002,0.089501,0.114173,0.123097,0.086089,0.05958,0.022572,0.032808,0.035958,0.244141,0.94873,0.123535,0,0,0,0,0,?,?,?,1
476,'2016/11/25 15:22:14:140',2,80.400002,0.090551,0.114698,0.13622,0.086877,0.058005,0.022835,0.031496,0.037795,0.245605,0.943848,0.119141,0,0,0,0,0,?,?,?,1
477,'2016/11/25 15:22:14:175',2,80.400002,0.092388,0.116273,0.139633,0.083465,0.05748,0.021522,0.033333,0.03727,0.248535,0.939941,0.121094,0,0,0,0,0,?,?,?,1
478,'2016/11/25 15:22:14:208',2,80.36364,0.090289,0.113123,0.143045,0.078478,0.058793,0.020997,0.033596,0.03727,0.25,0.959473,0.125,0,0,0,0,0,?,?,?,1
479,'2016/11/25 15:22:14:241',2,80.400002,0.090026,0.110761,0.147244,0.07979,0.059055,0.022047,0.034383,0.039108,0.242188,0.945801,0.128906,0,0,0,0,0,?,?,?,1
480,'2016/11/25 15:22:14:273',2,80.400002,0.087664,0.107612,0.153543,0.080052,0.059318,0.02336,0.032808,0.038845,0.245117,0.955078,0.119141,0,0,0,0,0,?,?,?,1
481,'2016/11/25 15:22:14:307',2,80.400002,0.090551,0.110761,0.159842,0.076903,0.064829,0.024147,0.032021,0.038845,0.249023,0.962402,0.125488,0,0,0,0,0,?,?,?,1
482,'2016/11/25 15:22:14:341',2,80.400002,0.091339,0.115486,0.158793,0.073491,0.067192,0.023885,0.031234,0.03832,0.247559,0.952637,0.123047,0,0,0,0,0,?,?,?,1
483,'2016/11/25 15:22:14:374',2,80.400002,0.092388,0.118635,0.161942,0.071654,0.063517,0.024409,0.033333,0.03727,0.241699,0.951172,0.124512,0,0,0,0,0,?,?,?,1
484,'2016/11/25 15:22:14:407',2,80.400002,0.094751,0.12021,0.163255,0.068241,0.062992,0.023622,0.034121,0.036483,0.245117,0.961914,0.125,0,0,0,0,0,?,?,?,1
485,'2016/11/25 15:22:14:440',2,80.400002,0.095013,0.121785,0.16063,0.067717,0.064042,0.023622,0.033858,0.036483,0.248535,0.958008,0.131836,0,0,0,0,0,?,?,?,1
486,'2016/11/25 15:22:14:474',2,80.400002,0.082415,0.118898,0.175066,0.068241,0.06378,0.024147,0.035958,0.03622,0.242188,0.959473,0.129395,0,0,0,0,0,?,?,?,1
487,'2016/11/25 15:22:14:507',2,80.400002,0.079265,0.114698,0.175066,0.067192,0.060892,0.024409,0.035696,0.035433,0.249512,0.956543,0.125977,0,0,0,0,0,?,?,?,1
488,'2016/11/25 15:22:14:540',2,80.400002,0.08084,0.119947,0.171391,0.065354,0.06063,0.024147,0.038058,0.035433,0.242188,0.958496,0.127441,0,0,0,0,0,?,?,?,1
489,'2016/11/25 15:22:14:574',2,80.400002,0.08084,0.127559,0.170866,0.060892,0.061942,0.02336,0.036483,0.035958,0.240723,0.950684,0.120117,0,0,0,0,0,?,?,?,1
490,'2016/11/25 15:22:14:607',2,80.400002,0.080577,0.131759,0.167979,0.064304,0.060892,0.02231,0.037533,0.03727,0.248535,0.943848,0.120605,0,0,0,0,0,?,?,?,1
491,'2016/11/25 15:22:14:640',2,80.400002,0.082152,0.135958,0.171916,0.057218,0.05958,0.023885,0.038058,0.035171,0.251465,0.968262,0.120605,0,0,0,0,0,?,?,?,1
492,'2016/11/25 15:22:14:673',2,80.400002,0.083202,0.138583,0.172966,0.053806,0.059055,0.023622,0.038058,0.033596,0.254395,0.948242,0.130371,0,0,0,0,0,?,?,?,1
493,'2016/11/25 15:22:14:707',2,80.36364,0.07979,0.135696,0.15958,0.049869,0.055643,0.022835,0.03832,0.035696,0.23877,0.953613,0.123535,0,0,0,0,0,?,?,?,1
494,'2016/11/25 15:22:14:742',2,80.400002,0.074541,0.13727,0.164829,0.046719,0.055643,0.02336,0.03937,0.035433,0.245605,0.962402,0.120117,0,0,0,0,0,?,?,?,1
495,'2016/11/25 15:22:14:775',2,80.400002,0.073753,0.13622,0.159842,0.046194,0.054331,0.022835,0.040157,0.035696,0.241699,0.956055,0.124023,0,0,0,0,0,?,?,?,1
496,'2016/11/25 15:22:14:808',2,80.400002,0.073228,0.130446,0.161417,0.044619,0.053281,0.021785,0.04357,0.033858,0.247559,0.950195,0.123535,0,0,0,0,0,?,?,?,1
497,'2016/11/25 15:22:14:842',2,80.400002,0.071129,0.127034,0.165354,0.045144,0.050919,0.02231,0.044882,0.033858,0.249023,0.955566,0.124512,0,0,0,0,0,?,?,?,1
498,'2016/11/25 15:22:14:875',2,80.400002,0.071129,0.130446,0.163517,0.049344,0.052493,0.02231,0.045932,0.034383,0.249023,0.95166,0.124512,0,0,0,0,0,?,?,?,1
499,'2016/11/25 15:22:14:908',2,80.400002,0.071129,0.131496,0.166667,0.050919,0.047507,0.022047,0.045669,0.032546,0.240723,0.958008,0.119629,0,0,0,0,0,?,?,?,1
500,'2016/11/25 15:22:14:940',2,80.400002,0.075328,0.130446,0.167979,0.053543,0.047769,0.022572,0.045144,0.033596,0.24707,0.954102,0.121094,0,0,0,0,0,?,?,?,1
501,'2016/11/25 15:22:14:974',2,80.400002,0.075066,0.134646,0.166667,0.054593,0.046982,0.022047,0.045144,0.03622,0.246094,0.958008,0.121582,0,0,0,0,0,?,?,?,1
502,'2016/11/25 15:22:15:007',2,80.400002,0.073228,0.132546,0.164567,0.054593,0.044882,0.022047,0.047244,0.033858,0.244141,0.963379,0.118164,0,0,0,0,0,?,?,?,1
503,'2016/11/25 15:22:15:041',2,80.400002,0.077953,0.13727,0.171391,0.052231,0.046194,0.022572,0.043045,0.035171,0.244141,0.953125,0.124023,0,0,0,0,0,?,?,?,1
504,'2016/11/25 15:22:15:074',2,80.400002,0.079265,0.13622,0.177953,0.053806,0.044357,0.023097,0.04357,0.035958,0.243164,0.953125,0.12207,0,0,0,0,0,?,?,?,1
505,'2016/11/25 15:22:15:108',2,80.400002,0.075853,0.130971,0.174541,0.052493,0.045932,0.024147,0.044619,0.034121,0.248047,0.95459,0.120117,0,0,0,0,0,?,?,?,1
506,'2016/11/25 15:22:15:140',2,80.400002,0.077165,0.130446,0.166929,0.051706,0.045932,0.024409,0.046982,0.033596,0.243652,0.946289,0.116699,0,0,0,0,0,?,?,?,1
507,'2016/11/25 15:22:15:174',2,80.400002,0.075591,0.128346,0.16273,0.051706,0.046457,0.02336,0.045407,0.033071,0.242676,0.958984,0.125488,0,0,0,0,0,?,?,?,1
508,'2016/11/25 15:22:15:207',2,80.36364,0.077165,0.127822,0.15643,0.053018,0.045932,0.024147,0.045669,0.033333,0.243652,0.949219,0.118164,0,0,0,0,0,?,?,?,1
509,'2016/11/25 15:22:15:241',2,80.400002,0.077428,0.125984,0.155905,0.059843,0.049606,0.022572,0.045407,0.032283,0.242676,0.955566,0.122559,0,0,0,0,0,?,?,?,1
510,'2016/11/25 15:22:15:275',2,80.400002,0.079003,0.125722,0.148556,0.060367,0.051444,0.02126,0.045144,0.031234,0.23877,0.946777,0.124512,0,0,0,0,0,?,?,?,1
511,'2016/11/25 15:22:15:307',2,80.400002,0.078478,0.11601,0.138583,0.060892,0.050919,0.020997,0.045932,0.030709,0.246582,0.962402,0.12207,0,0,0,0,0,?,?,?,1
512,'2016/11/25 15:22:15:340',2,80.400002,0.076378,0.111811,0.162467,0.062467,0.051706,0.021522,0.048556,0.030446,0.246582,0.947266,0.120117,0,0,0,0,0,?,?,?,1
513,'2016/11/25 15:22:15:375',2,80.400002,0.075328,0.107087,0.15958,0.06063,0.051706,0.023622,0.048294,0.031496,0.249023,0.950684,0.122559,0,0,0,0,0,?,?,?,1
514,'2016/11/25 15:22:15:408',2,80.400002,0.071391,0.112073,0.158005,0.065092,0.048819,0.022835,0.047244,0.030446,0.247559,0.946777,0.123047,0,0,0,0,0,?,?,?,1
515,'2016/11/25 15:22:15:441',2,80.400002,0.068766,0.115486,0.155906,0.065617,0.050656,0.022572,0.045932,0.030184,0.243164,0.962402,0.116699,0,0,0,0,0,?,?,?,1
516,'2016/11/25 15:22:15:474',2,80.400002,0.069816,0.112073,0.141995,0.065092,0.050919,0.02231,0.044094,0.033071,0.245605,0.950195,0.12793,0,0,0,0,0,?,?,?,1
517,'2016/11/25 15:22:15:507',2,80.400002,0.072966,0.112073,0.141207,0.069291,0.055643,0.02336,0.044094,0.033596,0.250488,0.964355,0.12207,0,0,0,0,0,?,?,?,1
518,'2016/11/25 15:22:15:540',2,80.400002,0.072703,0.111549,0.144094,0.069029,0.056168,0.024147,0.042782,0.031759,0.242676,0.953125,0.125977,0,0,0,0,0,?,?,?,1
519,'2016/11/25 15:22:15:574',2,80.400002,0.072966,0.101575,0.139633,0.069029,0.055118,0.023885,0.04357,0.031759,0.24707,0.953613,0.126953,0,0,0,0,0,?,?,?,1
520,'2016/11/25 15:22:15:608',2,80.400002,0.072178,0.1021,0.159055,0.067192,0.056955,0.024147,0.04252,0.030184,0.243164,0.959961,0.120117,0,0,0,0,0,?,?,?,1
521,'2016/11/25 15:22:15:640',2,80.400002,0.068766,0.099213,0.149606,0.067454,0.055906,0.023097,0.042257,0.029921,0.251953,0.967285,0.127441,0,0,0,0,0,?,?,?,1
522,'2016/11/25 15:22:15:674',2,80.400002,0.067192,0.101575,0.146982,0.067454,0.055118,0.023097,0.042782,0.030709,0.244141,0.948242,0.125488,0,0,0,0,0,?,?,?,1
523,'2016/11/25 15:22:15:707',2,80.400002,0.067192,0.100787,0.150394,0.068241,0.054856,0.023622,0.043045,0.028609,0.244141,0.965332,0.126465,0,0,0,0,0,?,?,?,1
524,'2016/11/25 15:22:15:740',2,80.36364,0.069291,0.101312,0.154331,0.073228,0.058793,0.023097,0.04357,0.028346,0.251953,0.959961,0.12207,0,0,0,0,0,?,?,?,1
525,'2016/11/25 15:22:15:774',2,80.400002,0.069816,0.103412,0.157743,0.073228,0.056955,0.02336,0.043307,0.028084,0.247559,0.942871,0.129883,0,0,0,0,0,?,?,?,1
526,'2016/11/25 15:22:15:807',2,80.400002,0.065617,0.101312,0.169029,0.072441,0.055906,0.023885,0.042257,0.027559,0.246582,0.966797,0.121094,0,0,0,0,0,?,?,?,1
527,'2016/11/25 15:22:15:841',2,80.400002,0.069291,0.106299,0.171129,0.071391,0.055643,0.023885,0.041207,0.027297,0.247559,0.956055,0.12207,0,0,0,0,0,?,?,?,1
528,'2016/11/25 15:22:15:874',2,80.400002,0.068766,0.105774,0.180577,0.067454,0.053018,0.023622,0.039633,0.027297,0.248535,0.953613,0.126953,0,0,0,0,0,?,?,?,1
529,'2016/11/25 15:22:15:907',2,80.400002,0.069291,0.108924,0.181627,0.066667,0.054856,0.023885,0.039108,0.029134,0.245117,0.95752,0.123047,0,0,0,0,0,?,?,?,1
530,'2016/11/25 15:22:15:940',2,80.400002,0.064829,0.107612,0.186877,0.064304,0.054068,0.02336,0.039895,0.029659,0.244141,0.953613,0.125977,0,0,0,0,0,?,?,?,1
531,'2016/11/25 15:22:15:974',2,80.400002,0.064567,0.099213,0.209711,0.065617,0.053018,0.023622,0.039633,0.027297,0.244629,0.950195,0.129883,0,0,0,0,0,?,?,?,1
532,'2016/11/25 15:22:16:008',2,80.400002,0.064042,0.104462,0.208924,0.065617,0.054068,0.023097,0.038583,0.028084,0.244629,0.959473,0.126465,0,0,0,0,0,?,?,?,1
533,'2016/11/25 15:22:16:040',2,80.400002,0.062205,0.10105,0.20105,0.065879,0.053543,0.022835,0.03937,0.026772,0.240723,0.951172,0.126953,0,0,0,0,0,?,?,?,1
534,'2016/11/25 15:22:16:073',2,80.400002,0.061155,0.104987,0.2021,0.064829,0.057218,0.02231,0.039108,0.025984,0.242188,0.94873,0.123047,0,0,0,0,0,?,?,?,1
535,'2016/11/25 15:22:16:107',2,80.400002,0.060105,0.109449,0.206562,0.064829,0.05643,0.02336,0.038058,0.026509,0.255371,0.962891,0.119629,0,0,0,0,0,?,?,?,1
536,'2016/11/25 15:22:16:140',2,80.400002,0.059318,0.110761,0.1979,0.064829,0.05748,0.022047,0.037795,0.024934,0.249512,0.952148,0.126465,0,0,0,0,0,?,?,?,1
537,'2016/11/25 15:22:16:174',2,80.400002,0.05853,0.113123,0.197638,0.066404,0.057218,0.022047,0.035958,0.024147,0.241699,0.939453,0.125,0,0,0,0,0,?,?,?,1
538,'2016/11/25 15:22:16:206',2,80.400002,0.058268,0.120735,0.198425,0.067717,0.056168,0.021522,0.035958,0.024409,0.24707,0.962891,0.127441,0,0,0,0,0,?,?,?,1
539,'2016/11/25 15:22:16:242',2,80.454544,0.057743,0.128609,0.194751,0.060105,0.056168,0.024409,0.04042,0.024147,0.25,0.95166,0.124023,0,0,0,0,0,?,?,?,1
540,'2016/11/25 15:22:16:274',2,80.5,0.05643,0.128871,0.203937,0.063255,0.054856,0.025197,0.039633,0.024934,0.242676,0.956543,0.123535,0,0,0,0,0,?,?,?,1
541,'2016/11/25 15:22:16:307',2,80.5,0.058005,0.132021,0.203675,0.064304,0.050656,0.026247,0.040945,0.023885,0.243164,0.943359,0.122559,0,0,0,0,0,?,?,?,1
542,'2016/11/25 15:22:16:340',2,80.5,0.057218,0.134383,0.176378,0.062992,0.047244,0.025459,0.038845,0.024672,0.248047,0.951172,0.128418,0,0,0,0,0,?,?,?,1
543,'2016/11/25 15:22:16:375',2,80.5,0.05748,0.151706,0.176115,0.065092,0.048031,0.02336,0.037008,0.023622,0.248535,0.964844,0.12207,0,0,0,0,0,?,?,?,1
544,'2016/11/25 15:22:16:409',2,80.5,0.059318,0.154331,0.189501,0.061417,0.049606,0.02336,0.03727,0.025984,0.243652,0.94873,0.125488,0,0,0,0,0,?,?,?,1
545,'2016/11/25 15:22:16:441',2,80.5,0.061942,0.150919,0.193701,0.061155,0.048031,0.02336,0.036483,0.025459,0.241699,0.952637,0.117676,0,0,0,0,0,?,?,?,1
546,'2016/11/25 15:25:42:615',3,76.099998,0.077428,0.097375,0.151444,0.089501,0.041732,0.026247,0.048819,0.037795,0.125,0.978516,0.150879,0,0,0,0,0,?,?,?,0
547,'2016/11/25 15:25:42:648',3,76.181816,0.079528,0.0979,0.152756,0.089501,0.043045,0.027034,0.050919,0.03727,0.129883,0.966309,0.139648,0,0,0,0,0,?,?,?,0
548,'2016/11/25 15:25:42:681',3,76.199997,0.077428,0.097113,0.149869,0.087139,0.046194,0.027822,0.054593,0.035433,0.126953,0.979004,0.144043,0,0,0,0,0,?,?,?,0
549,'2016/11/25 15:25:42:715',3,76.199997,0.077165,0.095801,0.151706,0.082677,0.044094,0.028084,0.054856,0.036745,0.129395,0.969727,0.144043,0,0,0,0,0,?,?,?,0
550,'2016/11/25 15:25:42:748',3,76.199997,0.077165,0.095538,0.131234,0.092388,0.045669,0.027559,0.053281,0.038583,0.134766,0.963867,0.145996,0,0,0,0,0,?,?,?,0
551,'2016/11/25 15:25:42:781',3,76.199997,0.081365,0.096325,0.140157,0.089239,0.044619,0.027559,0.053281,0.038845,0.12793,0.974609,0.147949,0,0,0,0,0,?,?,?,0
552,'2016/11/25 15:25:42:816',3,76.199997,0.08294,0.091601,0.131234,0.087927,0.046982,0.027822,0.054068,0.037795,0.12793,0.972656,0.147461,0,0,0,0,0,?,?,?,0
553,'2016/11/25 15:25:42:848',3,76.199997,0.080052,0.090551,0.12231,0.087927,0.046457,0.026509,0.052493,0.036745,0.128906,0.970703,0.148438,0,0,0,0,0,?,?,?,0
554,'2016/11/25 15:25:42:881',3,76.199997,0.080052,0.089239,0.133858,0.088189,0.049344,0.027559,0.050919,0.03727,0.129883,0.972656,0.150879,0,0,0,0,0,?,?,?,0
555,'2016/11/25 15:25:42:917',3,76.199997,0.080052,0.094488,0.134383,0.087926,0.048294,0.028084,0.050394,0.038845,0.137207,0.96875,0.14209,0,0,0,0,0,?,?,?,0
556,'2016/11/25 15:25:42:948',3,76.199997,0.083465,0.094226,0.134908,0.087926,0.048294,0.027034,0.046982,0.038845,0.133301,0.962891,0.138672,0,0,0,0,0,?,?,?,0
557,'2016/11/25 15:25:42:981',3,76.199997,0.079528,0.07979,0.132283,0.087139,0.048556,0.026772,0.047507,0.040945,0.127441,0.972656,0.147949,0,0,0,0,0,?,?,?,0
558,'2016/11/25 15:25:43:015',3,76.199997,0.082677,0.077953,0.133858,0.088976,0.050919,0.026772,0.047244,0.040682,0.128906,0.974121,0.147461,0,0,0,0,0,?,?,?,0
559,'2016/11/25 15:25:43:048',3,76.199997,0.084514,0.080052,0.144357,0.087139,0.049081,0.027034,0.045932,0.042257,0.13623,0.977539,0.146484,0,0,0,0,0,?,?,?,0
560,'2016/11/25 15:25:43:081',3,76.199997,0.083202,0.085302,0.139633,0.080315,0.047244,0.028084,0.046982,0.040945,0.124023,0.969238,0.15332,0,0,0,0,0,?,?,?,0
561,'2016/11/25 15:25:43:115',3,76.199997,0.080052,0.084777,0.149606,0.080315,0.047244,0.028609,0.047244,0.041207,0.134766,0.972168,0.145996,0,0,0,0,0,?,?,?,0
562,'2016/11/25 15:25:43:148',3,76.199997,0.081365,0.083202,0.148819,0.07874,0.048031,0.028609,0.046719,0.041732,0.131836,0.970703,0.144043,0,0,0,0,0,?,?,?,0
563,'2016/11/25 15:25:43:182',3,76.272728,0.086089,0.092651,0.149869,0.079265,0.051181,0.028871,0.048031,0.039108,0.135742,0.960449,0.14502,0,0,0,0,0,?,?,?,0
564,'2016/11/25 15:25:43:215',3,76.199997,0.091076,0.096325,0.142782,0.079265,0.050919,0.029134,0.045932,0.04042,0.136719,0.98291,0.144531,0,0,0,0,0,?,?,?,0
565,'2016/11/25 15:25:43:249',3,76.199997,0.085039,0.094751,0.13832,0.074016,0.048294,0.028084,0.044619,0.042782,0.133789,0.969727,0.148438,0,0,0,0,0,?,?,?,0
566,'2016/11/25 15:25:43:282',3,76.199997,0.085302,0.093176,0.134646,0.076378,0.048294,0.027822,0.044882,0.044619,0.133301,0.978027,0.148438,0,0,0,0,0,?,?,?,0
567,'2016/11/25 15:25:43:315',3,76.199997,0.084514,0.095013,0.125459,0.077165,0.048031,0.026772,0.043832,0.043832,0.129395,0.977539,0.149414,0,0,0,0,0,?,?,?,0
568,'2016/11/25 15:25:43:348',3,76.199997,0.088189,0.095276,0.129134,0.071391,0.048819,0.025459,0.039633,0.045932,0.12793,0.96875,0.146973,0,0,0,0,0,?,?,?,0
569,'2016/11/25 15:25:43:383',3,76.199997,0.088189,0.09685,0.130184,0.071391,0.048556,0.025197,0.03937,0.046457,0.133789,0.969727,0.140137,0,0,0,0,0,?,?,?,0
570,'2016/11/25 15:25:43:415',3,76.199997,0.083727,0.101575,0.130709,0.071129,0.049344,0.025197,0.038058,0.047244,0.13623,0.96582,0.141602,0,0,0,0,0,?,?,?,0
571,'2016/11/25 15:25:43:448',3,76.199997,0.072178,0.097375,0.126247,0.074541,0.050919,0.024934,0.038058,0.050656,0.125488,0.961426,0.151855,0,0,0,0,0,?,?,?,0
572,'2016/11/25 15:25:43:481',3,76.199997,0.070604,0.101837,0.128609,0.07874,0.052231,0.025722,0.038058,0.049081,0.129883,0.975586,0.139648,0,0,0,0,0,?,?,?,0
573,'2016/11/25 15:25:43:515',3,76.199997,0.072703,0.1021,0.126509,0.080052,0.052493,0.026247,0.037795,0.051706,0.125977,0.974121,0.140625,0,0,0,0,0,?,?,?,0
574,'2016/11/25 15:25:43:549',3,76.199997,0.073753,0.104724,0.142782,0.076378,0.053806,0.025197,0.035696,0.048819,0.124023,0.95752,0.143066,0,0,0,0,0,?,?,?,0
575,'2016/11/25 15:25:43:581',3,76.199997,0.074278,0.109974,0.130971,0.070604,0.050919,0.024672,0.036483,0.047507,0.137695,0.986816,0.141602,0,0,0,0,0,?,?,?,0
576,'2016/11/25 15:25:43:617',3,76.199997,0.074278,0.110236,0.131759,0.068241,0.050394,0.025197,0.037795,0.047244,0.135254,0.962402,0.14209,0,0,0,0,0,?,?,?,0
577,'2016/11/25 15:25:43:649',3,76.199997,0.070866,0.106824,0.131496,0.068766,0.050394,0.024934,0.035171,0.046457,0.131836,0.971191,0.149902,0,0,0,0,0,?,?,?,0
578,'2016/11/25 15:25:43:682',3,76.272728,0.078478,0.117323,0.130446,0.068504,0.046457,0.024409,0.034908,0.047507,0.124512,0.969238,0.146484,0,0,0,0,0,?,?,?,0
579,'2016/11/25 15:25:43:715',3,76.300003,0.079003,0.117323,0.129659,0.067717,0.046194,0.024147,0.035433,0.047244,0.127441,0.976074,0.143555,0,0,0,0,0,?,?,?,0
580,'2016/11/25 15:25:43:749',3,76.300003,0.077953,0.110236,0.129396,0.063517,0.045669,0.024409,0.036745,0.045932,0.126953,0.976563,0.141113,0,0,0,0,0,?,?,?,0
581,'2016/11/25 15:25:43:781',3,76.300003,0.076903,0.114698,0.130709,0.068766,0.048819,0.025459,0.04042,0.045407,0.12793,0.968262,0.14502,0,0,0,0,0,?,?,?,0
582,'2016/11/25 15:25:43:815',3,76.300003,0.074016,0.11916,0.140945,0.069291,0.050131,0.025197,0.039633,0.044882,0.120605,0.966309,0.150391,0,0,0,0,0,?,?,?,0
583,'2016/11/25 15:25:43:849',3,76.300003,0.072703,0.117848,0.13832,0.068504,0.052231,0.024934,0.039108,0.045144,0.128418,0.972656,0.141602,0,0,0,0,0,?,?,?,0
584,'2016/11/25 15:25:43:881',3,76.300003,0.075066,0.11811,0.128084,0.067192,0.049344,0.023885,0.038845,0.046982,0.130859,0.970703,0.145508,0,0,0,0,0,?,?,?,0
585,'2016/11/25 15:25:43:914',3,76.300003,0.07874,0.116535,0.138583,0.071916,0.055381,0.024934,0.041207,0.045932,0.124023,0.969727,0.144043,0,0,0,0,0,?,?,?,0
586,'2016/11/25 15:25:43:948',3,76.300003,0.075066,0.117585,0.141995,0.073228,0.054856,0.024409,0.044094,0.044094,0.125488,0.97998,0.138672,0,0,0,0,0,?,?,?,0
587,'2016/11/25 15:25:43:982',3,76.300003,0.075066,0.127034,0.140682,0.076903,0.054331,0.024409,0.043045,0.04357,0.124512,0.973633,0.142578,0,0,0,0,0,?,?,?,0
588,'2016/11/25 15:25:44:015',3,76.300003,0.070866,0.128609,0.148556,0.080577,0.052493,0.023885,0.044094,0.043832,0.125977,0.966797,0.138184,0,0,0,0,0,?,?,?,0
589,'2016/11/25 15:25:44:048',3,76.300003,0.068766,0.128609,0.138058,0.081627,0.052756,0.02336,0.046457,0.043307,0.135742,0.966797,0.143555,0,0,0,0,0,?,?,?,0
590,'2016/11/25 15:25:44:081',3,76.300003,0.070866,0.124409,0.139108,0.082677,0.053281,0.023885,0.044882,0.044357,0.130859,0.974609,0.146973,0,0,0,0,0,?,?,?,0
591,'2016/11/25 15:25:44:115',3,76.300003,0.073228,0.119947,0.127559,0.085039,0.053018,0.023622,0.044882,0.049869,0.125,0.979492,0.140625,0,0,0,0,0,?,?,?,0
592,'2016/11/25 15:25:44:150',3,76.300003,0.073228,0.129396,0.130709,0.085039,0.052231,0.02336,0.044094,0.049081,0.123535,0.978027,0.145996,0,0,0,0,0,?,?,?,0
593,'2016/11/25 15:25:44:181',3,76.300003,0.077165,0.122047,0.129134,0.087139,0.051444,0.02126,0.040157,0.049081,0.130371,0.965332,0.142578,0,0,0,0,0,?,?,?,0
594,'2016/11/25 15:25:44:216',3,76.36364,0.071129,0.117848,0.135171,0.087926,0.050656,0.019423,0.040157,0.047507,0.125,0.973633,0.140137,0,0,0,0,0,?,?,?,0
595,'2016/11/25 15:25:44:249',3,76.400002,0.071129,0.117323,0.143045,0.089501,0.052231,0.019685,0.04042,0.045407,0.124023,0.967285,0.14209,0,0,0,0,0,?,?,?,0
596,'2016/11/25 15:25:44:282',3,76.400002,0.070866,0.116535,0.148031,0.091339,0.051706,0.019948,0.039895,0.043045,0.129883,0.972168,0.147949,0,0,0,0,0,?,?,?,0
597,'2016/11/25 15:25:44:315',3,76.400002,0.074803,0.120735,0.155643,0.090814,0.051444,0.02021,0.040157,0.042782,0.131348,0.975586,0.143066,0,0,0,0,0,?,?,?,0
598,'2016/11/25 15:25:44:348',3,76.400002,0.069291,0.121522,0.150919,0.092126,0.050919,0.021522,0.040157,0.041995,0.131836,0.97168,0.147461,0,0,0,0,0,?,?,?,0
599,'2016/11/25 15:25:44:381',3,76.400002,0.068766,0.12126,0.150919,0.091601,0.050656,0.021522,0.039895,0.041207,0.123047,0.982422,0.143555,0,0,0,0,0,?,?,?,0
600,'2016/11/25 15:25:44:416',3,76.400002,0.069816,0.115748,0.150131,0.092388,0.050394,0.021785,0.040157,0.039633,0.133789,0.964355,0.140625,0,0,0,0,0,?,?,?,0
601,'2016/11/25 15:25:44:448',3,76.400002,0.072441,0.116535,0.145669,0.094488,0.050131,0.020997,0.03727,0.037008,0.138184,0.963867,0.139648,0,0,0,0,0,?,?,?,0
602,'2016/11/25 15:25:44:481',3,76.400002,0.072966,0.11916,0.153543,0.089764,0.046457,0.019948,0.037795,0.037008,0.130859,0.978516,0.136719,0,0,0,0,0,?,?,?,0
603,'2016/11/25 15:25:44:515',3,76.400002,0.070604,0.116798,0.154593,0.095276,0.047507,0.020472,0.04252,0.036483,0.127441,0.972656,0.14502,0,0,0,0,0,?,?,?,0
604,'2016/11/25 15:25:44:549',3,76.400002,0.068504,0.117323,0.140945,0.094488,0.046982,0.02126,0.042257,0.034383,0.122559,0.964355,0.146973,0,0,0,0,0,?,?,?,0
605,'2016/11/25 15:25:44:581',3,76.400002,0.067979,0.117848,0.139895,0.0979,0.050131,0.020997,0.043045,0.034908,0.137695,0.982422,0.143555,0,0,0,0,0,?,?,?,0
606,'2016/11/25 15:25:44:616',3,76.400002,0.067717,0.118373,0.141732,0.101575,0.051444,0.02231,0.048294,0.035433,0.129883,0.96582,0.144531,0,0,0,0,0,?,?,?,0
607,'2016/11/25 15:25:44:648',3,76.400002,0.069291,0.118635,0.143832,0.101312,0.049869,0.02126,0.046719,0.037008,0.132324,0.98291,0.141602,0,0,0,0,0,?,?,?,0
